0.512 0.502 0.511 0.503 0.498
0.509 0.510 0.508 0.507 0.503
0.498 0.505 0.505 0.507 0.515
0.505 0.503 0.512 0.508 0.510
0.511 0.505 0.503 0.508 0.509
0.506 0.513 0.502 0.515 0.507
0.518 0.505 0.505 0.507 0.515
0.500 0.503 0.506 0.505 0.509
0.508 0.504 0.505 0.514 0.503
0.507 0.506 0.514 0.504 0.514
0.512 0.509 0.504 0.507 0.516
0.512 0.509 0.502 0.501 0.504
0.507 0.503 0.505 0.508 0.515
0.506 0.506 0.512 0.505 0.505
0.512 0.502 0.503 0.510 0.511
0.504 0.505 0.501 0.505 0.509
0.502 0.508 0.514 0.505 0.502
0.510 0.515 0.508 0.506 0.516
0.502 0.508 0.504 0.514 0.506
0.512 0.503 0.503 0.500 0.501
0.503 0.510 0.507 0.505 0.511
0.502 0.502 0.504 0.508 0.510
0.511 0.508 0.509 0.509 0.508
0.504 0.505 0.501 0.506 0.507
0.510 0.511 0.514 0.503 0.506
0.505 0.512 0.504 0.513 0.497
0.500 0.508 0.511 0.504 0.506
0.509 0.506 0.512 0.500 0.508
0.508 0.513 0.500 0.505 0.508
0.506 0.502 0.501 0.508 0.503
0.505 0.508 0.512 0.505 0.505
0.503 0.506 0.513 0.509 0.512
0.503 0.512 0.500 0.507 0.507
0.511 0.508 0.511 0.510 0.507
0.504 0.504 0.511 0.504 0.502
0.509 0.502 0.506 0.504 0.506
0.507 0.511 0.506 0.508 0.508
0.508 0.504 0.507 0.507 0.506
0.513 0.503 0.502 0.504 0.509
0.508 0.512 0.507 0.505 0.514
0.504 0.501 0.504 0.509 0.507
0.504 0.506 0.510 0.506 0.514
0.506 0.507 0.516 0.516 0.504
0.511 0.504 0.517 0.505 0.513
0.510 0.503 0.509 0.506 0.512
0.513 0.510 0.511 0.513 0.514
0.512 0.503 0.512 0.508 0.518
0.506 0.504 0.512 0.509 0.509
0.511 0.504 0.500 0.509 0.511
0.504 0.510 0.506 0.511 0.501
0.501 0.510 0.508 0.508 0.502
0.505 0.504 0.504 0.505 0.508
0.510 0.500 0.508 0.510 0.506
0.500 0.509 0.508 0.513 0.513
0.510 0.504 0.500 0.512 0.510
0.510 0.516 0.507 0.517 0.516
0.502 0.506 0.511 0.510 0.516
0.503 0.508 0.509 0.503 0.508
0.504 0.500 0.501 0.508 0.509
0.501 0.509 0.517 0.498 0.497
0.507 0.505 0.509 0.505 0.502
0.512 0.504 0.505 0.508 0.513
0.503 0.501 0.511 0.505 0.513
0.502 0.501 0.507 0.506 0.503
0.504 0.505 0.514 0.502 0.500
0.503 0.504 0.503 0.503 0.505
0.507 0.506 0.509 0.512 0.504
0.508 0.509 0.506 0.501 0.501
0.511 0.507 0.507 0.507 0.512
0.509 0.507 0.504 0.517 0.505
0.506 0.502 0.514 0.505 0.508
0.504 0.508 0.501 0.504 0.504
0.504 0.505 0.502 0.503 0.504
0.509 0.516 0.506 0.511 0.504
0.508 0.509 0.503 0.504 0.502
0.508 0.501 0.504 0.509 0.504
0.505 0.510 0.504 0.505 0.501
0.512 0.502 0.503 0.501 0.509
0.504 0.502 0.504 0.505 0.500
0.500 0.500 0.500 0.499 0.506
0.502 0.501 0.503 0.505 0.510
0.505 0.500 0.503 0.504 0.508
0.507 0.502 0.501 0.496 0.499
0.503 0.508 0.507 0.514 0.510
0.512 0.503 0.510 0.515 0.513
0.511 0.508 0.513 0.513 0.504
0.502 0.506 0.510 0.508 0.508
0.508 0.507 0.503 0.506 0.513
0.514 0.510 0.501 0.503 0.505
0.504 0.507 0.503 0.508 0.502
0.511 0.503 0.503 0.505 0.505
0.506 0.509 0.507 0.504 0.509
0.509 0.503 0.503 0.504 0.502
0.509 0.502 0.502 0.505 0.507
0.505 0.505 0.504 0.503 0.503
0.501 0.507 0.505 0.512 0.511
0.508 0.507 0.507 0.507 0.508
0.512 0.503 0.512 0.508 0.508
0.502 0.502 0.504 0.504 0.507
0.503 0.505 0.508 0.500 0.505
0.499 0.504 0.513 0.510 0.506
0.500 0.501 0.506 0.514 0.507
0.501 0.508 0.500 0.507 0.501
0.504 0.502 0.503 0.506 0.506
0.503 0.508 0.512 0.506 0.513
0.511 0.505 0.504 0.500 0.505
0.507 0.504 0.505 0.503 0.500
0.507 0.508 0.504 0.504 0.506
0.501 0.506 0.502 0.498 0.512
0.511 0.508 0.510 0.504 0.510
0.509 0.509 0.499 0.508 0.513
0.503 0.504 0.503 0.511 0.502
0.499 0.503 0.504 0.500 0.511
0.501 0.502 0.503 0.501 0.506
0.503 0.505 0.505 0.508 0.499
0.504 0.500 0.501 0.503 0.507
0.499 0.509 0.512 0.507 0.503
0.500 0.502 0.504 0.503 0.509
0.497 0.510 0.501 0.511 0.499
0.504 0.511 0.508 0.508 0.504
0.507 0.502 0.500 0.500 0.507
0.504 0.501 0.502 0.504 0.507
0.504 0.500 0.505 0.506 0.499
0.542 0.577 0.542 0.534 0.557
0.577 0.566 0.553 0.547 0.594
0.552 0.551 0.534 0.610 0.589
0.576 0.540 0.556 0.551 0.554
0.582 0.553 0.583 0.588 0.554
0.549 0.582 0.547 0.546 0.544
0.560 0.544 0.557 0.563 0.539
0.573 0.547 0.601 0.564 0.554
0.557 0.539 0.610 0.558 0.596
0.540 0.592 0.589 0.555 0.569
0.570 0.556 0.570 0.563 0.583
0.549 0.554 0.562 0.554 0.547
0.548 0.559 0.554 0.548 0.564
0.560 0.558 0.532 0.545 0.549
0.573 0.528 0.586 0.554 0.594
0.541 0.558 0.540 0.548 0.580
0.562 0.552 0.555 0.564 0.575
0.567 0.539 0.612 0.585 0.585
0.560 0.566 0.557 0.595 0.586
0.609 0.557 0.556 0.542 0.614
0.568 0.545 0.554 0.564 0.552
0.537 0.563 0.599 0.555 0.617
0.547 0.564 0.543 0.554 0.537
0.596 0.578 0.557 0.553 0.588
0.536 0.542 0.615 0.549 0.556
0.572 0.560 0.550 0.603 0.517
0.541 0.570 0.537 0.588 0.603
0.583 0.595 0.545 0.562 0.577
0.593 0.548 0.522 0.557 0.604
0.558 0.541 0.544 0.554 0.588
0.573 0.543 0.538 0.564 0.593
0.578 0.557 0.554 0.558 0.553
0.593 0.521 0.554 0.593 0.563
0.599 0.512 0.556 0.561 0.562
0.560 0.560 0.590 0.565 0.560
0.567 0.607 0.557 0.551 0.610
0.568 0.561 0.561 0.569 0.557
0.561 0.563 0.548 0.533 0.553
0.561 0.574 0.587 0.603 0.560
0.550 0.602 0.539 0.564 0.602
0.543 0.612 0.550 0.575 0.598
0.555 0.576 0.553 0.489 0.573
0.559 0.538 0.548 0.512 0.565
0.594 0.567 0.566 0.595 0.551
0.564 0.546 0.593 0.534 0.576
0.562 0.603 0.578 0.552 0.560
0.555 0.588 0.590 0.554 0.563
0.520 0.565 0.553 0.561 0.585
0.596 0.563 0.568 0.599 0.563
0.583 0.568 0.571 0.562 0.561
0.568 0.579 0.552 0.614 0.548
0.606 0.550 0.561 0.555 0.600
0.596 0.558 0.534 0.576 0.560
0.586 0.567 0.599 0.549 0.596
0.542 0.575 0.492 0.599 0.587
0.591 0.562 0.603 0.556 0.576
0.568 0.517 0.596 0.587 0.599
0.603 0.574 0.598 0.592 0.607
0.560 0.578 0.519 0.587 0.588
0.573 0.547 0.598 0.595 0.561
0.563 0.553 0.565 0.591 0.496
0.562 0.605 0.590 0.511 0.600
0.497 0.561 0.583 0.567 0.593
0.578 0.546 0.527 0.559 0.601
0.596 0.531 0.595 0.569 0.492
0.579 0.589 0.562 0.598 0.566
0.593 0.549 0.576 0.601 0.558
0.590 0.586 0.599 0.602 0.522
0.555 0.608 0.549 0.591 0.596
0.581 0.551 0.569 0.592 0.613
0.541 0.572 0.552 0.570 0.557
0.566 0.601 0.548 0.579 0.494
0.604 0.551 0.538 0.559 0.553
0.562 0.588 0.604 0.572 0.554
0.573 0.573 0.578 0.557 0.586
0.596 0.521 0.563 0.564 0.561
0.544 0.557 0.505 0.583 0.567
0.571 0.581 0.598 0.554 0.492
0.548 0.564 0.581 0.561 0.573
0.495 0.580 0.570 0.573 0.592
0.578 0.555 0.568 0.565 0.573
0.563 0.547 0.534 0.574 0.526
0.553 0.564 0.503 0.602 0.589
0.580 0.556 0.554 0.548 0.586
0.562 0.561 0.591 0.557 0.519
0.559 0.565 0.558 0.580 0.499
0.574 0.548 0.575 0.548 0.595
0.498 0.572 0.506 0.573 0.558
0.579 0.520 0.566 0.579 0.576
0.566 0.591 0.568 0.554 0.596
0.573 0.543 0.532 0.615 0.556
0.613 0.571 0.574 0.536 0.601
0.562 0.501 0.614 0.519 0.581
0.509 0.565 0.577 0.499 0.597
0.573 0.595 0.514 0.560 0.576
0.554 0.563 0.557 0.573 0.557
0.599 0.504 0.568 0.568 0.584
0.559 0.595 0.564 0.595 0.620
0.616 0.533 0.527 0.595 0.512
0.548 0.584 0.567 0.504 0.593
0.539 0.529 0.611 0.578 0.606
0.592 0.566 0.588 0.572 0.572
0.573 0.598 0.580 0.585 0.574
0.609 0.566 0.583 0.558 0.592
0.518 0.548 0.525 0.598 0.588
0.533 0.586 0.577 0.569 0.535
0.552 0.595 0.600 0.603 0.567
0.592 0.634 0.591 0.582 0.586
0.544 0.575 0.620 0.590 0.574
0.603 0.596 0.608 0.571 0.586
0.591 0.575 0.567 0.586 0.563
0.594 0.553 0.549 0.554 0.593
0.608 0.601 0.609 0.510 0.570
0.566 0.590 0.566 0.588 0.588
0.555 0.567 0.566 0.584 0.611
0.576 0.507 0.575 0.574 0.570
0.581 0.593 0.574 0.559 0.597
0.567 0.579 0.595 0.518 0.551
0.595 0.613 0.535 0.542 0.599
0.579 0.597 0.598 0.577 0.562
0.549 0.556 0.599 0.569 0.586
0.588 0.580 0.607 0.563 0.584
0.594 0.592 0.591 0.564 0.622
0.594 0.594 0.568 0.542 0.580
0.576 0.612 0.520 0.570 0.609
0.608 0.614 0.597 0.576 0.561
0.592 0.572 0.584 0.577 0.615
0.612 0.609 0.596 0.583 0.600
0.601 0.533 0.578 0.605 0.598
0.566 0.609 0.594 0.559 0.590
0.587 0.560 0.590 0.575 0.589
0.594 0.580 0.603 0.588 0.581
0.590 0.598 0.616 0.590 0.596
0.605 0.512 0.605 0.593 0.596
0.583 0.546 0.554 0.592 0.599
0.610 0.613 0.616 0.575 0.597
0.592 0.546 0.592 0.608 0.502
0.611 0.590 0.584 0.597 0.595
0.583 0.571 0.611 0.604 0.560
0.597 0.594 0.610 0.590 0.594
0.597 0.585 0.576 0.569 0.599
0.611 0.582 0.573 0.604 0.619
0.603 0.577 0.596 0.573 0.610
0.579 0.519 0.596 0.588 0.501
0.612 0.533 0.615 0.610 0.609
0.600 0.580 0.585 0.592 0.602
0.578 0.586 0.586 0.592 0.613
0.586 0.611 0.597 0.510 0.612
0.621 0.587 0.617 0.594 0.616
0.583 0.617 0.597 0.619 0.578
0.585 0.523 0.612 0.602 0.575
0.597 0.579 0.598 0.555 0.596
0.621 0.591 0.550 0.538 0.600
0.591 0.625 0.605 0.582 0.591
0.582 0.594 0.609 0.605 0.525
0.599 0.592 0.608 0.615 0.609
0.583 0.620 0.599 0.602 0.607
0.602 0.588 0.571 0.606 0.543
0.571 0.577 0.567 0.567 0.516
0.605 0.593 0.599 0.599 0.580
0.614 0.612 0.592 0.598 0.607
0.599 0.589 0.621 0.613 0.616
0.596 0.594 0.613 0.610 0.603
0.610 0.614 0.609 0.613 0.615
0.597 0.620 0.605 0.606 0.612
0.598 0.607 0.590 0.604 0.615
0.617 0.604 0.593 0.606 0.623
0.612 0.612 0.619 0.605 0.629
0.614 0.608 0.596 0.616 0.604
0.610 0.607 0.612 0.608 0.608
0.607 0.613 0.613 0.608 0.599
0.602 0.592 0.607 0.615 0.601
0.604 0.615 0.600 0.604 0.597
0.615 0.606 0.602 0.617 0.596
0.585 0.603 0.613 0.609 0.609
0.610 0.598 0.613 0.608 0.599
0.607 0.597 0.616 0.598 0.600
0.609 0.606 0.612 0.614 0.617
0.621 0.601 0.612 0.612 0.618
0.605 0.619 0.617 0.612 0.613
0.586 0.602 0.616 0.603 0.609
0.605 0.609 0.608 0.611 0.609
0.591 0.610 0.606 0.587 0.610
0.614 0.605 0.601 0.619 0.595
0.594 0.613 0.599 0.613 0.599
0.615 0.600 0.610 0.607 0.619
0.606 0.618 0.608 0.610 0.605
0.610 0.611 0.610 0.615 0.620
0.606 0.605 0.607 0.603 0.615
0.614 0.609 0.611 0.607 0.606
0.606 0.596 0.618 0.607 0.602
0.607 0.596 0.596 0.616 0.595
0.611 0.609 0.601 0.607 0.608
0.618 0.608 0.609 0.605 0.613
0.613 0.604 0.610 0.602 0.624
0.613 0.616 0.616 0.613 0.599
0.602 0.608 0.622 0.613 0.614
0.614 0.608 0.610 0.610 0.612
0.605 0.595 0.611 0.608 0.601
0.612 0.604 0.602 0.609 0.608
